1.600   5.300   -58.653329046282565
1.600   5.400   -58.80402547335908
1.600   5.500   -58.94352412139151
1.600   5.600   -59.07777464984786
1.600   5.700   -59.206987652663095
1.600   5.800   -59.3333766831644
1.600   5.900   -59.45866155927846
1.600   6.000   -59.581744194445434
1.700   1.500   -43.94620712448279
1.700   1.600   -42.484054635004284
1.700   1.700   -41.48183366717192
1.700   1.800   -41.20906517253259
1.700   1.900   -41.672198742673615
1.700   2.000   -42.6211319588683
1.700   2.100   -43.7744097367369
1.700   2.200   -44.95140032547304
1.700   2.300   -46.06560009563875
1.700   2.400   -47.08416401397745
1.700   2.500   -48.00034782886169
1.700   2.600   -48.81665745744869
1.700   2.700   -49.542964686797305
1.700   2.800   -50.18944807449586
1.700   2.900   -50.76758142443172
1.700   3.000   -51.28836762620282
1.700   3.100   -51.762842230208555
1.700   3.200   -52.199113084934055
1.700   3.300   -52.60774810860242
1.700   3.400   -52.994426426465715
1.700   3.500   -53.365582294488746
1.700   3.600   -53.72539068962628
1.700   3.700   -54.07586565382289
1.700   3.800   -54.417816035638765
1.700   3.900   -54.75256398159344
1.700   4.000   -55.07924601432316
1.700   4.100   -55.39814094701612
1.700   4.200   -55.71143390767709
1.700   4.300   -56.015621397287326
1.700   4.400   -56.313255403168256
1.700   4.500   -56.60513134384722
1.700   4.600   -56.88604494497776
1.700   4.700   -57.15582814318225
1.700   4.800   -57.412205964328415
1.700   4.900   -57.65075845752714
1.700   5.000   -57.870206707602776
1.700   5.100   -58.069626273786994
1.700   5.200   -58.25316148020459
1.700   5.300   -58.42203959286436
1.700   5.400   -58.576361256760734
1.700   5.500   -58.723264436023136
1.700   5.600   -58.86595004313263
1.700   5.700   -59.002833386858754
1.700   5.800   -59.136777104341796
1.700   5.900   -59.2710079871544
1.700   6.000   -59.403128172779205
1.800   1.500   -44.48374611816618
1.800   1.600   -42.75975410726763
1.800   1.700   -41.20909581781728
1.800   1.800   -40.19039095675363
1.800   1.900   -40.024392529752454
1.800   2.000   -40.68650301504605
1.800   2.100   -41.8486867631491
1.800   2.200   -43.181985702620324
1.800   2.300   -44.49594122464242
1.800   2.400   -45.7095470944195
1.800   2.500   -46.79701386476765
1.800   2.600   -47.758814553694826
1.800   2.700   -48.605954072502264
1.800   2.800   -49.35254893372181
1.800   2.900   -50.01531407870888
1.800   3.000   -50.60684089987603
1.800   3.100   -51.141297897621484
1.800   3.200   -51.630496195321435
1.800   3.300   -52.08400279588166
1.800   3.400   -52.50933635100458
1.800   3.500   -52.91521059963108
1.800   3.600   -53.30439669316277
1.800   3.700   -53.680947438012254
1.800   3.800   -54.04642223352092
1.800   3.900   -54.40084260046648
1.800   4.000   -54.746149700894485
1.800   4.100   -55.08198861701805
1.800   4.200   -55.409012428790355
1.800   4.300   -55.726635030683696
1.800   4.400   -56.03776993802708
1.800   4.500   -56.339640217445215
1.800   4.600   -56.62805513167102
1.800   4.700   -56.90520175290706
1.800   4.800   -57.165112014914115
1.800   4.900   -57.40385251541881
1.800   5.000   -57.62483669881954
1.800   5.100   -57.82800933916547
1.800   5.200   -58.014455475856295
1.800   5.300   -58.18742979805074
1.800   5.400   -58.34978993611403
1.800   5.500   -58.505200845459626
1.800   5.600   -58.65600734983328
1.800   5.700   -58.80074451613622
1.800   5.800   -58.94392881433874
1.800   5.900   -59.08755949490528
1.800   6.000   -59.22693095105039
1.900   1.500   -45.26733549745439
1.900   1.600   -43.49820111542473
1.900   1.700   -41.672167244121034
1.900   1.800   -40.024374774448845
1.900   1.900   -38.983175411938255
1.900   2.000   -38.92976436435431
1.900   2.100   -39.800806465703786
1.900   2.200   -41.17816057207388
1.900   2.300   -42.687207979911825
1.900   2.400   -44.129542659086496
1.900   2.500   -45.43072159104104
1.900   2.600   -46.57550663319096
1.900   2.700   -47.57413567296004
1.900   2.800   -48.445774509368846
1.900   2.900   -49.211061164035655
1.900   3.000   -49.887686040431156
1.900   3.100   -50.493923714457
1.900   3.200   -51.04233631457784
1.900   3.300   -51.54582910758014
1.900   3.400   -52.01452835458064
1.900   3.500   -52.45667420836081
1.900   3.600   -52.87732853250684
1.900   3.700   -53.28163125608196
1.900   3.800   -53.67031969447985
1.900   3.900   -54.0461919998686
1.900   4.000   -54.41066454997907
1.900   4.100   -54.76192757653956
1.900   4.200   -55.10406950003578
1.900   4.300   -55.43667063500609
1.900   4.400   -55.758773043799366
1.900   4.500   -56.06922601058207
1.900   4.600   -56.36577787647712
1.900   4.700   -56.647109401808436
1.900   4.800   -56.90779826118049
1.900   4.900   -57.14866242555002
1.900   5.000   -57.37395206817402
1.900   5.100   -57.58059973283937
1.900   5.200   -57.77158024105543
1.900   5.300   -57.952806243177456
1.900   5.400   -58.12430320691988
1.900   5.500   -58.28841283042942
1.900   5.600   -58.4473662473209
1.900   5.700   -58.60166307976418
1.900   5.800   -58.754631636949014
1.900   5.900   -58.90560576551255
1.900   6.000   -59.05105020314802
2.000   1.500   -46.1483952448915
2.000   1.600   -44.467460077944324
2.000   1.700   -42.62087234574715
2.000   1.800   -40.68654090812826
2.000   1.900   -38.92986843502472
2.000   2.000   -37.860372239819625
2.000   2.100   -37.92609836774602
2.000   2.200   -39.01420672949495
2.000   2.300   -40.60838633151621
2.000   2.400   -42.285578710060186
2.000   2.500   -43.84407647629949
2.000   2.600   -45.21997851129325
2.000   2.700   -46.41275389331506
2.000   2.800   -47.44255365776978
2.000   2.900   -48.335570711061834
2.000   3.000   -49.116580841993105
2.000   3.100   -49.80731812972443
2.000   3.200   -50.42476380174381
2.000   3.300   -50.98600650007276
2.000   3.400   -51.50222218142639
2.000   3.500   -51.98449393660072
2.000   3.600   -52.43961637429575
2.000   3.700   -52.87247210465452
2.000   3.800   -53.2869294138338
2.000   3.900   -53.685282063788456
2.000   4.000   -54.068172835935385
2.000   4.100   -54.437063703308056
2.000   4.200   -54.79582964372102
2.000   4.300   -55.14115518925376
2.000   4.400   -55.47333440252441
2.000   4.500   -55.79312444326299
2.000   4.600   -56.09488089728435
2.000   4.700   -56.37786927118998
2.000   4.800   -56.641509886360026
2.000   4.900   -56.88740180285336
2.000   5.000   -57.11676851709961
2.000   5.100   -57.328569380530936
2.000   5.200   -57.528383041569505
2.000   5.300   -57.71943862380207
2.000   5.400   -57.89964458688874
2.000   5.500   -58.07251770177694
2.000   5.600   -58.24127584292658
2.000   5.700   -58.40557391538709
2.000   5.800   -58.56622950987333
2.000   5.900   -58.72364968704937
2.000   6.000   -58.87629708686593
2.100   1.500   -47.037061677584
2.100   1.600   -45.50072099982508
2.100   1.700   -43.774386833176955
2.100   1.800   -41.84873588343058
2.100   1.900   -39.800719088301676
2.100   2.000   -37.92597410104508
2.100   2.100   -36.82263262148258
2.100   2.200   -37.01368328411571
2.100   2.300   -38.32591775361711
2.100   2.400   -40.133649005470865
2.100   2.500   -41.96821497991297
2.100   2.600   -43.63026888751041
2.100   2.700   -45.07188524208517
2.100   2.800   -46.30495024978944
2.100   2.900   -47.36107446180132
2.100   3.000   -48.27121894119142
2.100   3.100   -49.0645908301117
2.100   3.200   -49.76521621136585
2.100   3.300   -50.39310040033953
2.100   3.400   -50.96403233045503
2.100   3.500   -51.491927571945595
2.100   3.600   -51.984276615305156
2.100   3.700   -52.449684374926406
2.100   3.800   -52.89200486995565
2.100   3.900   -53.31318091768942
2.100   4.000   -53.717059580808446
2.100   4.100   -54.10546609750439
2.100   4.200   -54.479432393154845
2.100   4.300   -54.83673083073513
2.100   4.400   -55.18001336886231
2.100   4.500   -55.506402979943715
2.100   4.600   -55.81122075140776
2.100   4.700   -56.09830085063481
2.100   4.800   -56.367909450202305
2.100   4.900   -56.618822778205356
2.100   5.000   -56.854715678257335
2.100   5.100   -57.075354818830746
2.100   5.200   -57.28580496246305
2.100   5.300   -57.48604210369332
2.100   5.400   -57.675335160604675
2.100   5.500   -57.85844371833033
2.100   5.600   -58.03754657614267
2.100   5.700   -58.20991855459992
2.100   5.800   -58.37724414742773
2.100   5.900   -58.542203837001345
2.100   6.000   -58.70177384636986
2.200   1.500   -47.888090641527924
2.200   1.600   -46.505912128911284
2.200   1.700   -44.95123975736965
2.200   1.800   -43.18196591191049
2.200   1.900   -41.17813998230077
2.200   2.000   -39.01420765184124
2.200   2.100   -37.01360110631259
2.200   2.200   -35.86915066308405
2.200   2.300   -36.18942068766277
2.200   2.400   -37.729894437499794
2.200   2.500   -39.74619245881975
2.200   2.600   -41.72795340116344
2.200   2.700   -43.48279063575127
2.200   2.800   -44.98019088223567
2.200   2.900   -46.24665463183446
2.200   3.000   -47.321294387192744
2.200   3.100   -48.24394436029611
2.200   3.200   -49.04570308177172
2.200   3.300   -49.75393241356278
2.200   3.400   -50.38974665121704
2.200   3.500   -50.969499278620624
2.200   3.600   -51.5056944199449
2.200   3.700   -52.007520064622376
2.200   3.800   -52.47954343375641
2.200   3.900   -52.92726698418294
2.200   4.000   -53.35503148507404
2.200   4.100   -53.761971908350425
2.200   4.200   -54.15094092533136
2.200   4.300   -54.52165919694236
2.200   4.400   -54.8737042897919
2.200   4.500   -55.20493867917817
2.200   4.600   -55.515313858647595
2.200   4.700   -55.809737422118566
2.200   4.800   -56.08547941889721
2.200   4.900   -56.34326858648431
2.200   5.000   -56.589043699100436
2.200   5.100   -56.821553670323325
2.200   5.200   -57.04190518773301
2.200   5.300   -57.2519461417739
2.200   5.400   -57.45206473474911
2.200   5.500   -57.64607579801225
2.200   5.600   -57.83352527668301
2.200   5.700   -58.012787752384014
2.200   5.800   -58.187963333539706
2.200   5.900   -58.360195120707424
2.200   6.000   -58.52464025052417
2.300   1.500   -48.68237003881176
2.300   1.600   -47.44569033005241
2.300   1.700   -46.0655943635044
2.300   1.800   -44.49599018956613
2.300   1.900   -42.687128451921026
2.300   2.000   -40.60833966557786
2.300   2.100   -38.32590472179331
2.300   2.200   -36.189365551547034
2.300   2.300   -34.99521270171238
2.300   2.400   -35.448985364258114
2.300   2.500   -37.22188794049651
2.300   2.600   -39.440281437729574
2.300   2.700   -41.557351516499644
2.300   2.800   -43.392869234649396
2.300   2.900   -44.93520167674648
2.300   3.000   -46.225499739953655
2.300   3.100   -47.31381190638243
2.300   3.200   -48.24345520349723
2.300   3.300   -49.05169593390322
2.300   3.400   -49.7652772427069
2.300   3.500   -50.408329846561465
2.300   3.600   -50.99580948486761
2.300   3.700   -51.53866240735496
2.300   3.800   -52.04580133079977
2.300   3.900   -52.52420019395441
2.300   4.000   -52.975860654605725
2.300   4.100   -53.40236038186592
2.300   4.200   -53.80826791347649
2.300   4.300   -54.190519787601026
2.300   4.400   -54.54986943260827
2.300   4.500   -54.888843234978516
2.300   4.600   -55.208345656224836
2.300   4.700   -55.510422240501406
2.300   4.800   -55.79454989736714
2.300   4.900   -56.0640819720259
2.300   5.000   -56.32219291306407
2.300   5.100   -56.56563213858987
2.300   5.200   -56.79641279962581
2.300   5.300   -57.017976833019844
2.300   5.400   -57.22952211124133
2.300   5.500   -57.43197220396821
2.300   5.600   -57.627272202316945
2.300   5.700   -57.81471841616221
2.300   5.800   -57.99758977443232
2.300   5.900   -58.174945276766465
2.300   6.000   -58.34400898200904
2.400   1.500   -49.41362164659642
2.400   1.600   -48.30584887611312
2.400   1.700   -47.08417788288002
2.400   1.800   -45.70957208068105
2.400   1.900   -44.12954937901747
2.400   2.000   -42.28557677421706
2.400   2.100   -40.13362112868499
2.400   2.200   -37.72990601523692
2.400   2.300   -35.448866182256765
2.400   2.400   -34.19890617333329
2.400   2.500   -34.79024392582411
2.400   2.600   -36.795817989825565
2.400   2.700   -39.206325186051465
2.400   2.800   -41.443924945453766
2.400   2.900   -43.34665196129845
2.400   3.000   -44.92344324476962
2.400   3.100   -46.23094810153316
2.400   3.200   -47.32740804573051
2.400   3.300   -48.262254469036115
2.400   3.400   -49.07464207034699
2.400   3.500   -49.795487939349925
2.400   3.600   -50.44344034662843
2.400   3.700   -51.0364714734165
2.400   3.800   -51.585791189199085
2.400   3.900   -52.096922056255785
2.400   4.000   -52.574977595781064
2.400   4.100   -53.023823329436794
2.400   4.200   -53.44571913534611
2.400   4.300   -53.838969115501136
2.400   4.400   -54.20876418582345
2.400   4.500   -54.55924710214555
2.400   4.600   -54.88848939420187
2.400   4.700   -55.20066789430726
2.400   4.800   -55.49799229239953
2.400   4.900   -55.78125571540697
2.400   5.000   -56.051485152354836
2.400   5.100   -56.306603660778855
2.400   5.200   -56.54992591359804
2.400   5.300   -56.78364652653863
2.400   5.400   -57.00480902970383
2.400   5.500   -57.215620881823575
2.400   5.600   -57.41922586599206
2.400   5.700   -57.61472203067502
2.400   5.800   -57.803113781304226
2.400   5.900   -57.985471587445744
2.400   6.000   -58.15943647351742
2.500   1.500   -50.081011339118525
2.500   1.600   -49.083831963562396
2.500   1.700   -48.00037075968296
2.500   1.800   -46.79708483750143
2.500   1.900   -45.430744542445616
2.500   2.000   -43.84406284375811
2.500   2.100   -41.96820527386959
2.500   2.200   -39.746189529224715
2.500   2.300   -37.22191376412592
2.500   2.400   -34.790234848366744
2.500   2.500   -33.47658663295084
2.500   2.600   -34.205946364577464
2.500   2.700   -36.43917086470777
2.500   2.800   -39.02834811071482
2.500   2.900   -41.37255617714961
2.500   3.000   -43.33048393472925
2.500   3.100   -44.93416527264835
2.500   3.200   -46.25318744049425
2.500   3.300   -47.356094469176604
2.500   3.400   -48.29601083955703
2.500   3.500   -49.113192987218994
2.500   3.600   -49.83793490941096
2.500   3.700   -50.49266961674241
2.500   3.800   -51.089583902864625
2.500   3.900   -51.63865656735942
2.500   4.000   -52.148016617460364
2.500   4.100   -52.61983376693127
2.500   4.200   -53.058102162116334
2.500   4.300   -53.466301066658914
2.500   4.400   -53.851171373290605
2.500   4.500   -54.214419027132784
2.500   4.600   -54.556165178292545
2.500   4.700   -54.883702049379224
2.500   4.800   -55.19648525162992
2.500   4.900   -55.49344300777339
2.500   5.000   -55.77664271395355
2.500   5.100   -56.04547970823775
2.500   5.200   -56.3020039860659
2.500   5.300   -56.54628383876179
2.500   5.400   -56.776206923571195
2.500   5.500   -56.99642574109179
2.500   5.600   -57.208619458943815
2.500   5.700   -57.41007245345918
2.500   5.800   -57.603943270389784
2.500   5.900   -57.79165725129644
2.500   6.000   -57.9697655090522
2.600   1.500   -50.68450501185389
2.600   1.600   -49.78358329219809
2.600   1.700   -48.81665293250244
2.600   1.800   -47.75881851465254
2.600   1.900   -46.575489208521255
2.600   2.000   -45.2199974748257
2.600   2.100   -43.630271240830524
2.600   2.200   -41.72795597448216
2.600   2.300   -39.44022958961
2.600   2.400   -36.795767271330874
2.600   2.500   -34.20589569447667
2.600   2.600   -32.81751427033816
2.600   2.700   -33.68054987174437
2.600   2.800   -36.135869179587345
2.600   2.900   -38.89166092334923
2.600   3.000   -41.32959673555495
2.600   3.100   -43.334037180230474
2.600   3.200   -44.958947239103416
2.600   3.300   -46.28878136967772
2.600   3.400   -47.3964734858699
2.600   3.500   -48.341124649189155
2.600   3.600   -49.16420244469691
2.600   3.700   -49.89356367837049
2.600   3.800   -50.54815545298701
2.600   3.900   -51.143503726453794
2.600   4.000   -51.68711484361854
2.600   4.100   -52.184066567577325
2.600   4.200   -52.64431406806753
2.600   4.300   -53.073173192144985
2.600   4.400   -53.47506477647509
2.600   4.500   -53.85443479211518
2.600   4.600   -54.21434833663899
2.600   4.700   -54.559931193026294
2.600   4.800   -54.88861122309572
2.600   4.900   -55.200363246027145
2.600   5.000   -55.49896693612577
2.600   5.100   -55.78214661954238
2.600   5.200   -56.05046177607659
2.600   5.300   -56.30455184784984
2.600   5.400   -56.54478490558763
2.600   5.500   -56.7743234714082
2.600   5.600   -56.993285905657125
2.600   5.700   -57.200855863314715
2.600   5.800   -57.40045608402382
2.600   5.900   -57.59279012952427
2.600   6.000   -57.77526482699314
2.700   1.500   -51.23129363997973
2.700   1.600   -50.411527219522355
2.700   1.700   -49.54297855457242
2.700   1.800   -48.60610756341544
2.700   1.900   -47.57423054884533
2.700   2.000   -46.412711311357306
2.700   2.100   -45.072007795846936
2.700   2.200   -43.48289657441506
2.700   2.300   -41.557380170117625
2.700   2.400   -39.206492960858036
2.700   2.500   -36.43900856869028
2.700   2.600   -33.68059591032534
2.700   2.700   -32.20506599502989
2.700   2.800   -33.199238063363474
2.700   2.900   -35.87099955910419
2.700   3.000   -38.78320948816266
2.700   3.100   -41.30643733755588
2.700   3.200   -43.351806803231355
2.700   3.300   -44.99492401973839
2.700   3.400   -46.333635689601856
2.700   3.500   -47.449337672742146
2.700   3.600   -48.39840950392625
2.700   3.700   -49.222573949159944
2.700   3.800   -49.95045473364692
2.700   3.900   -50.60011044967723
2.700   4.000   -51.18401724147413
2.700   4.100   -51.71445000446751
2.700   4.200   -52.203999848974455
2.700   4.300   -52.65676505899215
2.700   4.400   -53.08040414112571
2.700   4.500   -53.48237605258214
2.700   4.600   -53.86394204883598
2.700   4.700   -54.2282347872388
2.700   4.800   -54.574129986884884
2.700   4.900   -54.903148841048555
2.700   5.000   -55.218032643996764
2.700   5.100   -55.51475661702296
2.700   5.200   -55.79422013964359
2.700   5.300   -56.05971678844409
2.700   5.400   -56.31026447955369
2.700   5.500   -56.54753093991378
2.700   5.600   -56.773211524387214
2.700   5.700   -56.987210713744574
2.700   5.800   -57.192040971330066
2.700   5.900   -57.3892096504246
2.700   6.000   -57.57520044268488
2.800   1.500   -51.724993314936505
2.800   1.600   -50.975134189531126
2.800   1.700   -50.18941489720362
2.800   1.800   -49.35257055206785
2.800   1.900   -48.44576059742055
2.800   2.000   -47.44252278577956
2.800   2.100   -46.30491889466959
2.800   2.200   -44.980230975433955
2.800   2.300   -43.39285564925882
2.800   2.400   -41.44383519533352
2.800   2.500   -39.02833192572711
2.800   2.600   -36.135842284975254
2.800   2.700   -33.19930941798709
2.800   2.800   -31.62396358260454
2.800   2.900   -32.74764111869312
2.800   3.000   -35.63411917999764
2.800   3.100   -38.69618847864942
2.800   3.200   -41.297274955440116
2.800   3.300   -43.38004731952197
2.800   3.400   -45.04243745228143
2.800   3.500   -46.391013276206344
2.800   3.600   -47.50958581932741
2.800   3.700   -48.459188299306625
2.800   3.800   -49.278779324737854
2.800   3.900   -49.99570798324875
2.800   4.000   -50.63299053423254
2.800   4.100   -51.20775288299273
2.800   4.200   -51.732682493538334
2.800   4.300   -52.215914030275904
2.800   4.400   -52.66919158419333
2.800   4.500   -53.098249780812544
2.800   4.600   -53.5030308321674
2.800   4.700   -53.888232760150714
2.800   4.800   -54.25445946109429
2.800   4.900   -54.60239400662912
2.800   5.000   -54.9326446879421
2.800   5.100   -55.24231881669121
2.800   5.200   -55.5347371936961
2.800   5.300   -55.811952280693696
2.800   5.400   -56.07132150346715
2.800   5.500   -56.31615969804084
2.800   5.600   -56.549157218974294
2.800   5.700   -56.769095434235254
2.800   5.800   -56.97941612771341
2.800   5.900   -57.18074905554973
2.800   6.000   -57.37059240513647
2.900   1.500   -52.17339297642332
2.900   1.600   -51.48367026381203
2.900   1.700   -50.76750795984518
2.900   1.800   -50.01500555212229
2.900   1.900   -49.211084803564646
2.900   2.000   -48.335563374874596
2.900   2.100   -47.3610760636282
2.900   2.200   -46.246690552720274
2.900   2.300   -44.935156054760746
2.900   2.400   -43.346637403317466
2.900   2.500   -41.372540071980055
2.900   2.600   -38.89172010187422
2.900   2.700   -35.87128409134539
2.900   2.800   -32.74754612858781
2.900   2.900   -31.063709703644896
2.900   3.000   -32.31846512840537
2.900   3.100   -35.41846731578057
2.900   3.200   -38.62562601446696
2.900   3.300   -41.30324694537318
2.900   3.400   -43.42153820208827
2.900   3.500   -45.099020534494684
2.900   3.600   -46.45291643904642
2.900   3.700   -47.56996935224194
2.900   3.800   -48.50981856670529
2.900   3.900   -49.31781520927113
2.900   4.000   -50.02657604490314
2.900   4.100   -50.656789282653236
2.900   4.200   -51.22723273293533
2.900   4.300   -51.75150289784945
2.900   4.400   -52.24058429236929
2.900   4.500   -52.69979042933955
2.900   4.600   -53.13103545890929
2.900   4.700   -53.54098975388027
2.900   4.800   -53.92982200056438
2.900   4.900   -54.2961831953541
2.900   5.000   -54.641941433035704
2.900   5.100   -54.966588549914185
2.900   5.200   -55.27242335470076
2.900   5.300   -55.559903136370785
2.900   5.400   -55.82817805799406
2.900   5.500   -56.08150130949692
2.900   5.600   -56.321288642322486
2.900   5.700   -56.54753911995899
2.900   5.800   -56.76269750249669
2.900   5.900   -56.96855976270503
2.900   6.000   -57.16266943798473
3.000   1.500   -52.58205469364066
3.000   1.600   -51.94386283189478
3.000   1.700   -51.2883583992418
3.000   1.800   -50.606827506066374
3.000   1.900   -49.88760214299639
3.000   2.000   -49.11649220915353
3.000   2.100   -48.27126773251574
3.000   2.200   -47.32131412300412
3.000   2.300   -46.225539299807124
3.000   2.400   -44.923473027665565
3.000   2.500   -43.33047613813496
3.000   2.600   -41.32971642618382
3.000   2.700   -38.78311775817063
3.000   2.800   -35.63408808618757
3.000   2.900   -32.318466527926034
3.000   3.000   -30.51621396268094
3.000   3.100   -31.90615638771309
3.000   3.200   -35.22420611478805
3.000   3.300   -38.57353640268565
3.000   3.400   -41.3212617223546
3.000   3.500   -43.47084401624883
3.000   3.600   -45.15784665794215
3.000   3.700   -46.50796012135214
3.000   3.800   -47.61579189988318
3.000   3.900   -48.54870129506439
3.000   4.000   -49.350615834465955
3.000   4.100   -50.05364953172685
3.000   4.200   -50.685073669353336
3.000   4.300   -51.260236656784315
3.000   4.400   -51.79102039039651
3.000   4.500   -52.28541794953918
3.000   4.600   -52.74843044181706
3.000   4.700   -53.186533855339434
3.000   4.800   -53.59819353832363
3.000   4.900   -53.98368267306332
3.000   5.000   -54.34738735974581
3.000   5.100   -54.688020709474785
3.000   5.200   -55.00617370240928
3.000   5.300   -55.30429760790959
3.000   5.400   -55.58236019294293
3.000   5.500   -55.84376840582026
3.000   5.600   -56.090885878201874
3.000   5.700   -56.32285003925697
3.000   5.800   -56.54336162180871
3.000   5.900   -56.75431046962989
3.000   6.000   -56.95161152321216
3.100   1.500   -52.95801114843627
3.100   1.600   -52.3660519267846
3.100   1.700   -51.762846304085414
3.100   1.800   -51.14149209183158
3.100   1.900   -50.49391831868054
3.100   2.000   -49.80723825731006
3.100   2.100   -49.06452720822208
3.100   2.200   -48.24393115751808
3.100   2.300   -47.31372691424505
3.100   2.400   -46.23099145293674
3.100   2.500   -44.934156885526946
3.100   2.600   -43.33404549215919
3.100   2.700   -41.30644517762952
3.100   2.800   -38.69599964425279
3.100   2.900   -35.418592027046344
3.100   3.000   -31.906179627139498
3.100   3.100   -29.981820062485486
3.100   3.200   -31.51218108259402
3.100   3.300   -35.04865050851244
3.100   3.400   -38.53565336100518
3.100   3.500   -41.346782961265795
3.100   3.600   -43.516972429216324
3.100   3.700   -45.20640525318728
3.100   3.800   -46.554347997199955
3.100   3.900   -47.658462724533315
3.100   4.000   -48.587137348151984
3.100   4.100   -49.38908309870587
3.100   4.200   -50.098668558098595
3.100   4.300   -50.73548043309103
3.100   4.400   -51.316441687360474
3.100   4.500   -51.85415341222231
3.100   4.600   -52.35409553272411
3.100   4.700   -52.822088931155726
3.100   4.800   -53.25839427535959
3.100   4.900   -53.66616448557017
3.100   5.000   -54.04965763403489
3.100   5.100   -54.405509898701965
3.100   5.200   -54.73674424457997
3.100   5.300   -55.04668783677915
3.100   5.400   -55.33446017660647
3.100   5.500   -55.60456334759807
3.100   5.600   -55.858670009231595
3.100   5.700   -56.09699442493773
3.100   5.800   -56.32342208086104
3.100   5.900   -56.53830088498541
3.100   6.000   -56.74015020680609
3.200   1.500   -53.30768680174921
3.200   1.600   -52.75674926127022
3.200   1.700   -52.199095916283746
3.200   1.800   -51.63048480572502
3.200   1.900   -51.04232000984847
3.200   2.000   -50.42472986356287
3.200   2.100   -49.765215784782484
3.200   2.200   -49.04568408054173
3.200   2.300   -48.24345346212592
3.200   2.400   -47.32739095562634
3.200   2.500   -46.25317260122727
3.200   2.600   -44.95895568389857
3.200   2.700   -43.351819236361194
3.200   2.800   -41.297324285746534
3.200   2.900   -38.625544067301
3.200   3.000   -35.2242261966419
3.200   3.100   -31.512122378540393
3.200   3.200   -29.457964960128063
3.200   3.300   -31.133188078425476
3.200   3.400   -34.887357484198155
3.200   3.500   -38.501822409628886
3.200   3.600   -41.36768044749895
3.200   3.700   -43.55953594175806
3.200   3.800   -45.25538072302879
3.200   3.900   -46.603804507135095
3.200   4.000   -47.71033004146068
3.200   4.100   -48.64458546838924
3.200   4.200   -49.45405875564026
3.200   4.300   -50.16858312420554
3.200   4.400   -50.81265189821337
3.200   4.500   -51.40200196820554
3.200   4.600   -51.94346089132951
3.200   4.700   -52.44483740626228
3.200   4.800   -52.910436937420464
3.200   4.900   -53.343506258754246
3.200   5.000   -53.74658594419644
3.200   5.100   -54.119144552552214
3.200   5.200   -54.46519384384353
3.200   5.300   -54.78718839553318
3.200   5.400   -55.08579019179366
3.200   5.500   -55.364244448198725
